category_original,category_djinni,experience_original,experience_label,salary_min,salary_max,country,scrape_date,source
data analyst,data_analyst,Middle,2-3 роки,,,DE,2026-05-20,adzuna
data analyst,data_analyst,Senior,5+ років,,,DE,2026-05-20,adzuna
data analyst,data_analyst,Middle,2-3 роки,,,DE,2026-05-20,adzuna
data analyst,data_analyst,Senior,5+ років,,,DE,2026-05-20,adzuna
data analyst,data_analyst,Middle,2-3 роки,,,DE,2026-05-20,adzuna
data analyst,data_analyst,Senior,5+ років,,,DE,2026-05-20,adzuna
data engineer,data_engineer,Middle,2-3 роки,,,DE,2026-05-20,adzuna
data engineer,data_engineer,Senior,5+ років,,,DE,2026-05-20,adzuna
data engineer,data_engineer,Middle,2-3 роки,,,DE,2026-05-20,adzuna
data engineer,data_engineer,Senior,5+ років,,,DE,2026-05-20,adzuna
data engineer,data_engineer,Middle,2-3 роки,,,DE,2026-05-20,adzuna
data engineer,data_engineer,Senior,5+ років,,,DE,2026-05-20,adzuna
data engineer,data_engineer,Middle,2-3 роки,,,DE,2026-05-20,adzuna
data engineer,data_engineer,Senior,5+ років,,,DE,2026-05-20,adzuna
data engineer,data_engineer,Middle,2-3 роки,,,DE,2026-05-20,adzuna
data engineer,data_engineer,Senior,5+ років,,,DE,2026-05-20,adzuna
data scientist,data_science,Middle,2-3 роки,7298.0,13183.0,DE,2026-05-20,adzuna
data scientist,data_science,Senior,5+ років,7298.0,13183.0,DE,2026-05-20,adzuna
data scientist,data_science,Middle,2-3 роки,7298.0,13183.0,DE,2026-05-20,adzuna
data scientist,data_science,Senior,5+ років,7298.0,13183.0,DE,2026-05-20,adzuna
data scientist,data_science,Middle,2-3 роки,7298.0,13183.0,DE,2026-05-20,adzuna
data scientist,data_science,Senior,5+ років,7298.0,13183.0,DE,2026-05-20,adzuna
data scientist,data_science,Middle,2-3 роки,7298.0,13183.0,DE,2026-05-20,adzuna
data scientist,data_science,Senior,5+ років,7298.0,13183.0,DE,2026-05-20,adzuna
data scientist,data_science,Middle,2-3 роки,7298.0,13183.0,DE,2026-05-20,adzuna
data scientist,data_science,Senior,5+ років,7298.0,13183.0,DE,2026-05-20,adzuna
delivery manager agile IT,delivery_manager,Middle,2-3 роки,,,DE,2026-05-20,adzuna
delivery manager agile IT,delivery_manager,Senior,5+ років,,,DE,2026-05-20,adzuna
delivery manager agile IT,delivery_manager,Middle,2-3 роки,,,DE,2026-05-20,adzuna
delivery manager agile IT,delivery_manager,Senior,5+ років,,,DE,2026-05-20,adzuna
delivery manager agile IT,delivery_manager,Middle,2-3 роки,,,DE,2026-05-20,adzuna
delivery manager agile IT,delivery_manager,Senior,5+ років,,,DE,2026-05-20,adzuna
delivery manager agile IT,delivery_manager,Middle,2-3 роки,,,DE,2026-05-20,adzuna
delivery manager agile IT,delivery_manager,Senior,5+ років,,,DE,2026-05-20,adzuna
delivery manager agile IT,delivery_manager,Middle,2-3 роки,,,DE,2026-05-20,adzuna
delivery manager agile IT,delivery_manager,Senior,5+ років,,,DE,2026-05-20,adzuna
graphic designer,design,Middle,2-3 роки,,,DE,2026-05-20,adzuna
graphic designer,design,Senior,5+ років,,,DE,2026-05-20,adzuna
graphic designer,design,Middle,2-3 роки,,,DE,2026-05-20,adzuna
graphic designer,design,Senior,5+ років,,,DE,2026-05-20,adzuna
graphic designer,design,Middle,2-3 роки,,,DE,2026-05-20,adzuna
graphic designer,design,Senior,5+ років,,,DE,2026-05-20,adzuna
graphic designer,design,Middle,2-3 роки,,,DE,2026-05-20,adzuna
graphic designer,design,Senior,5+ років,,,DE,2026-05-20,adzuna
graphic designer,design,Middle,2-3 роки,,,DE,2026-05-20,adzuna
graphic designer,design,Senior,5+ років,,,DE,2026-05-20,adzuna
devops engineer,dev_ops,Middle,2-3 роки,,,DE,2026-05-20,adzuna
devops engineer,dev_ops,Senior,5+ років,,,DE,2026-05-20,adzuna
devops engineer,dev_ops,Middle,2-3 роки,,,DE,2026-05-20,adzuna
devops engineer,dev_ops,Senior,5+ років,,,DE,2026-05-20,adzuna
devops engineer,dev_ops,Middle,2-3 роки,,,DE,2026-05-20,adzuna
devops engineer,dev_ops,Senior,5+ років,,,DE,2026-05-20,adzuna
devops engineer,dev_ops,Middle,2-3 роки,,,DE,2026-05-20,adzuna
devops engineer,dev_ops,Senior,5+ років,,,DE,2026-05-20,adzuna
devops engineer,dev_ops,Middle,2-3 роки,,,DE,2026-05-20,adzuna
devops engineer,dev_ops,Senior,5+ років,,,DE,2026-05-20,adzuna
digital marketing,digital_marketing,Middle,2-3 роки,,,DE,2026-05-20,adzuna
digital marketing,digital_marketing,Senior,5+ років,,,DE,2026-05-20,adzuna
digital marketing,digital_marketing,Middle,2-3 роки,,,DE,2026-05-20,adzuna
digital marketing,digital_marketing,Senior,5+ років,,,DE,2026-05-20,adzuna
digital marketing,digital_marketing,Middle,2-3 роки,,,DE,2026-05-20,adzuna
digital marketing,digital_marketing,Senior,5+ років,,,DE,2026-05-20,adzuna
digital marketing,digital_marketing,Middle,2-3 роки,,,DE,2026-05-20,adzuna
digital marketing,digital_marketing,Senior,5+ років,,,DE,2026-05-20,adzuna
digital marketing,digital_marketing,Middle,2-3 роки,,,DE,2026-05-20,adzuna
digital marketing,digital_marketing,Senior,5+ років,,,DE,2026-05-20,adzuna
digital marketing manager,digital_marketing_manager,Middle,2-3 роки,,,DE,2026-05-20,adzuna
digital marketing manager,digital_marketing_manager,Senior,5+ років,,,DE,2026-05-20,adzuna
digital marketing manager,digital_marketing_manager,Middle,2-3 роки,,,DE,2026-05-20,adzuna
digital marketing manager,digital_marketing_manager,Senior,5+ років,,,DE,2026-05-20,adzuna
digital marketing manager,digital_marketing_manager,Middle,2-3 роки,,,DE,2026-05-20,adzuna
digital marketing manager,digital_marketing_manager,Senior,5+ років,,,DE,2026-05-20,adzuna
digital marketing manager,digital_marketing_manager,Middle,2-3 роки,,,DE,2026-05-20,adzuna
digital marketing manager,digital_marketing_manager,Senior,5+ років,,,DE,2026-05-20,adzuna
digital marketing manager,digital_marketing_manager,Middle,2-3 роки,,,DE,2026-05-20,adzuna
digital marketing manager,digital_marketing_manager,Senior,5+ років,,,DE,2026-05-20,adzuna
.net developer,dotnet,Middle,2-3 роки,,,DE,2026-05-20,adzuna
.net developer,dotnet,Senior,5+ років,6592.0,8004.0,DE,2026-05-20,adzuna
.net developer,dotnet,Middle,2-3 роки,,,DE,2026-05-20,adzuna
.net developer,dotnet,Senior,5+ років,6592.0,8004.0,DE,2026-05-20,adzuna
.net developer,dotnet,Middle,2-3 роки,,,DE,2026-05-20,adzuna
.net developer,dotnet,Senior,5+ років,6592.0,8004.0,DE,2026-05-20,adzuna
.net developer,dotnet,Middle,2-3 роки,,,DE,2026-05-20,adzuna
.net developer,dotnet,Senior,5+ років,6592.0,8004.0,DE,2026-05-20,adzuna
.net developer,dotnet,Middle,2-3 роки,,,DE,2026-05-20,adzuna
.net developer,dotnet,Senior,5+ років,6592.0,8004.0,DE,2026-05-20,adzuna
.net cloud developer,dotnet_cloud,Middle,2-3 роки,,,DE,2026-05-20,adzuna
.net cloud developer,dotnet_cloud,Senior,5+ років,,,DE,2026-05-20,adzuna
.net cloud developer,dotnet_cloud,Middle,2-3 роки,,,DE,2026-05-20,adzuna
.net cloud developer,dotnet_cloud,Senior,5+ років,,,DE,2026-05-20,adzuna
.net cloud developer,dotnet_cloud,Middle,2-3 роки,,,DE,2026-05-20,adzuna
.net cloud developer,dotnet_cloud,Senior,5+ років,,,DE,2026-05-20,adzuna
.net cloud developer,dotnet_cloud,Middle,2-3 роки,,,DE,2026-05-20,adzuna
.net cloud developer,dotnet_cloud,Senior,5+ років,,,DE,2026-05-20,adzuna
.net cloud developer,dotnet_cloud,Middle,2-3 роки,,,DE,2026-05-20,adzuna
.net cloud developer,dotnet_cloud,Senior,5+ років,,,DE,2026-05-20,adzuna
.net desktop developer,dotnet_desktop,Middle,2-3 роки,,,DE,2026-05-20,adzuna
.net desktop developer,dotnet_desktop,Senior,5+ років,,,DE,2026-05-20,adzuna
.net desktop developer,dotnet_desktop,Middle,2-3 роки,,,DE,2026-05-20,adzuna
.net desktop developer,dotnet_desktop,Senior,5+ років,,,DE,2026-05-20,adzuna
.net desktop developer,dotnet_desktop,Middle,2-3 роки,,,DE,2026-05-20,adzuna
.net desktop developer,dotnet_desktop,Senior,5+ років,,,DE,2026-05-20,adzuna
.net desktop developer,dotnet_desktop,Middle,2-3 роки,,,DE,2026-05-20,adzuna
.net desktop developer,dotnet_desktop,Senior,5+ років,,,DE,2026-05-20,adzuna
.net desktop developer,dotnet_desktop,Middle,2-3 роки,,,DE,2026-05-20,adzuna
.net desktop developer,dotnet_desktop,Senior,5+ років,,,DE,2026-05-20,adzuna
.net mobile developer,dotnet_mobile,Middle,2-3 роки,,,DE,2026-05-20,adzuna
.net mobile developer,dotnet_mobile,Senior,5+ років,,,DE,2026-05-20,adzuna
.net mobile developer,dotnet_mobile,Middle,2-3 роки,,,DE,2026-05-20,adzuna
.net mobile developer,dotnet_mobile,Senior,5+ років,,,DE,2026-05-20,adzuna
.net mobile developer,dotnet_mobile,Middle,2-3 роки,,,DE,2026-05-20,adzuna
.net mobile developer,dotnet_mobile,Senior,5+ років,,,DE,2026-05-20,adzuna
.net mobile developer,dotnet_mobile,Middle,2-3 роки,,,DE,2026-05-20,adzuna
.net mobile developer,dotnet_mobile,Senior,5+ років,,,DE,2026-05-20,adzuna
.net mobile developer,dotnet_mobile,Middle,2-3 роки,,,DE,2026-05-20,adzuna
.net mobile developer,dotnet_mobile,Senior,5+ років,,,DE,2026-05-20,adzuna
asp.net web developer,dotnet_web,Middle,2-3 роки,,,DE,2026-05-20,adzuna
asp.net web developer,dotnet_web,Senior,5+ років,,,DE,2026-05-20,adzuna
asp.net web developer,dotnet_web,Middle,2-3 роки,,,DE,2026-05-20,adzuna
asp.net web developer,dotnet_web,Senior,5+ років,,,DE,2026-05-20,adzuna
asp.net web developer,dotnet_web,Middle,2-3 роки,,,DE,2026-05-20,adzuna
asp.net web developer,dotnet_web,Senior,5+ років,,,DE,2026-05-20,adzuna
asp.net web developer,dotnet_web,Middle,2-3 роки,,,DE,2026-05-20,adzuna
asp.net web developer,dotnet_web,Senior,5+ років,,,DE,2026-05-20,adzuna
asp.net web developer,dotnet_web,Middle,2-3 роки,,,DE,2026-05-20,adzuna
asp.net web developer,dotnet_web,Senior,5+ років,,,DE,2026-05-20,adzuna
drupal developer,drupal,Middle,2-3 роки,,,DE,2026-05-20,adzuna
drupal developer,drupal,Senior,5+ років,,,DE,2026-05-20,adzuna
drupal developer,drupal,Middle,2-3 роки,,,DE,2026-05-20,adzuna
drupal developer,drupal,Senior,5+ років,,,DE,2026-05-20,adzuna
drupal developer,drupal,Middle,2-3 роки,,,DE,2026-05-20,adzuna
drupal developer,drupal,Senior,5+ років,,,DE,2026-05-20,adzuna
drupal developer,drupal,Middle,2-3 роки,,,DE,2026-05-20,adzuna
drupal developer,drupal,Senior,5+ років,,,DE,2026-05-20,adzuna
drupal developer,drupal,Middle,2-3 роки,,,DE,2026-05-20,adzuna
drupal developer,drupal,Senior,5+ років,,,DE,2026-05-20,adzuna
elixir developer,elixir,Middle,2-3 роки,,,DE,2026-05-20,adzuna
elixir developer,elixir,Senior,5+ років,,,DE,2026-05-20,adzuna
elixir developer,elixir,Middle,2-3 роки,,,DE,2026-05-20,adzuna
elixir developer,elixir,Senior,5+ років,,,DE,2026-05-20,adzuna
elixir developer,elixir,Middle,2-3 роки,,,DE,2026-05-20,adzuna
elixir developer,elixir,Senior,5+ років,,,DE,2026-05-20,adzuna
elixir developer,elixir,Middle,2-3 роки,,,DE,2026-05-20,adzuna
elixir developer,elixir,Senior,5+ років,,,DE,2026-05-20,adzuna
elixir developer,elixir,Middle,2-3 роки,,,DE,2026-05-20,adzuna
elixir developer,elixir,Senior,5+ років,,,DE,2026-05-20,adzuna
embedded software engineer,embedded,Middle,2-3 роки,,,DE,2026-05-20,adzuna
embedded software engineer,embedded,Senior,5+ років,,,DE,2026-05-20,adzuna
embedded software engineer,embedded,Middle,2-3 роки,,,DE,2026-05-20,adzuna
embedded software engineer,embedded,Senior,5+ років,,,DE,2026-05-20,adzuna
embedded software engineer,embedded,Middle,2-3 роки,,,DE,2026-05-20,adzuna
embedded software engineer,embedded,Senior,5+ років,,,DE,2026-05-20,adzuna
embedded software engineer,embedded,Middle,2-3 роки,,,DE,2026-05-20,adzuna
embedded software engineer,embedded,Senior,5+ років,,,DE,2026-05-20,adzuna
embedded software engineer,embedded,Middle,2-3 роки,,,DE,2026-05-20,adzuna
embedded software engineer,embedded,Senior,5+ років,,,DE,2026-05-20,adzuna
software engineering manager,engineering_manager,Middle,2-3 роки,,,DE,2026-05-20,adzuna
software engineering manager,engineering_manager,Senior,5+ років,,,DE,2026-05-20,adzuna
software engineering manager,engineering_manager,Middle,2-3 роки,,,DE,2026-05-20,adzuna
software engineering manager,engineering_manager,Senior,5+ років,,,DE,2026-05-20,adzuna
software engineering manager,engineering_manager,Middle,2-3 роки,,,DE,2026-05-20,adzuna
software engineering manager,engineering_manager,Senior,5+ років,,,DE,2026-05-20,adzuna
software engineering manager,engineering_manager,Middle,2-3 роки,,,DE,2026-05-20,adzuna
software engineering manager,engineering_manager,Senior,5+ років,,,DE,2026-05-20,adzuna
software engineering manager,engineering_manager,Middle,2-3 роки,,,DE,2026-05-20,adzuna
software engineering manager,engineering_manager,Senior,5+ років,,,DE,2026-05-20,adzuna
erp developer,erp_systems,Middle,2-3 роки,,,DE,2026-05-20,adzuna
erp developer,erp_systems,Senior,5+ років,,,DE,2026-05-20,adzuna
erp developer,erp_systems,Middle,2-3 роки,,,DE,2026-05-20,adzuna
erp developer,erp_systems,Senior,5+ років,,,DE,2026-05-20,adzuna
erp developer,erp_systems,Middle,2-3 роки,,,DE,2026-05-20,adzuna
erp developer,erp_systems,Senior,5+ років,,,DE,2026-05-20,adzuna
erp developer,erp_systems,Middle,2-3 роки,,,DE,2026-05-20,adzuna
erp developer,erp_systems,Senior,5+ років,,,DE,2026-05-20,adzuna
erp developer,erp_systems,Middle,2-3 роки,,,DE,2026-05-20,adzuna
erp developer,erp_systems,Senior,5+ років,,,DE,2026-05-20,adzuna
finance manager,finance_manager,Middle,2-3 роки,,,DE,2026-05-20,adzuna
finance manager,finance_manager,Senior,5+ років,,,DE,2026-05-20,adzuna
finance manager,finance_manager,Middle,2-3 роки,,,DE,2026-05-20,adzuna
finance manager,finance_manager,Senior,5+ років,,,DE,2026-05-20,adzuna
finance manager,finance_manager,Middle,2-3 роки,,,DE,2026-05-20,adzuna
finance manager,finance_manager,Senior,5+ років,,,DE,2026-05-20,adzuna
finance manager,finance_manager,Middle,2-3 роки,,,DE,2026-05-20,adzuna
finance manager,finance_manager,Senior,5+ років,,,DE,2026-05-20,adzuna
finance manager,finance_manager,Middle,2-3 роки,,,DE,2026-05-20,adzuna
finance manager,finance_manager,Senior,5+ років,,,DE,2026-05-20,adzuna
financial analyst,finances,Middle,2-3 роки,,,DE,2026-05-20,adzuna
financial analyst,finances,Senior,5+ років,5179.0,6121.0,DE,2026-05-20,adzuna
financial analyst,finances,Middle,2-3 роки,,,DE,2026-05-20,adzuna
financial analyst,finances,Senior,5+ років,5179.0,6121.0,DE,2026-05-20,adzuna
financial analyst,finances,Middle,2-3 роки,,,DE,2026-05-20,adzuna
financial analyst,finances,Senior,5+ років,5179.0,6121.0,DE,2026-05-20,adzuna
financial analyst,finances,Middle,2-3 роки,,,DE,2026-05-20,adzuna
financial analyst,finances,Senior,5+ років,5179.0,6121.0,DE,2026-05-20,adzuna
financial analyst,finances,Middle,2-3 роки,,,DE,2026-05-20,adzuna
financial analyst,finances,Senior,5+ років,5179.0,6121.0,DE,2026-05-20,adzuna
financial analyst,financial_analyst,Middle,2-3 роки,,,DE,2026-05-20,adzuna
financial analyst,financial_analyst,Senior,5+ років,5179.0,6121.0,DE,2026-05-20,adzuna
financial analyst,financial_analyst,Middle,2-3 роки,,,DE,2026-05-20,adzuna
financial analyst,financial_analyst,Senior,5+ років,5179.0,6121.0,DE,2026-05-20,adzuna
financial analyst,financial_analyst,Middle,2-3 роки,,,DE,2026-05-20,adzuna
financial analyst,financial_analyst,Senior,5+ років,5179.0,6121.0,DE,2026-05-20,adzuna
financial analyst,financial_analyst,Middle,2-3 роки,,,DE,2026-05-20,adzuna
financial analyst,financial_analyst,Senior,5+ років,5179.0,6121.0,DE,2026-05-20,adzuna
financial analyst,financial_analyst,Middle,2-3 роки,,,DE,2026-05-20,adzuna
financial analyst,financial_analyst,Senior,5+ років,5179.0,6121.0,DE,2026-05-20,adzuna
flutter developer,flutter,Middle,2-3 роки,,,DE,2026-05-20,adzuna
flutter developer,flutter,Senior,5+ років,,,DE,2026-05-20,adzuna
flutter developer,flutter,Middle,2-3 роки,,,DE,2026-05-20,adzuna
flutter developer,flutter,Senior,5+ років,,,DE,2026-05-20,adzuna
flutter developer,flutter,Middle,2-3 роки,,,DE,2026-05-20,adzuna
flutter developer,flutter,Senior,5+ років,,,DE,2026-05-20,adzuna
flutter developer,flutter,Middle,2-3 роки,,,DE,2026-05-20,adzuna
flutter developer,flutter,Senior,5+ років,,,DE,2026-05-20,adzuna
flutter developer,flutter,Middle,2-3 роки,,,DE,2026-05-20,adzuna
flutter developer,flutter,Senior,5+ років,,,DE,2026-05-20,adzuna
fullstack developer,fullstack,Middle,2-3 роки,,,DE,2026-05-20,adzuna
fullstack developer,fullstack,Senior,5+ років,,,DE,2026-05-20,adzuna
fullstack developer,fullstack,Middle,2-3 роки,,,DE,2026-05-20,adzuna
fullstack developer,fullstack,Senior,5+ років,,,DE,2026-05-20,adzuna
fullstack developer,fullstack,Middle,2-3 роки,,,DE,2026-05-20,adzuna
fullstack developer,fullstack,Senior,5+ років,,,DE,2026-05-20,adzuna
fullstack developer,fullstack,Middle,2-3 роки,,,DE,2026-05-20,adzuna
fullstack developer,fullstack,Senior,5+ років,,,DE,2026-05-20,adzuna
fullstack developer,fullstack,Middle,2-3 роки,,,DE,2026-05-20,adzuna
fullstack developer,fullstack,Senior,5+ років,,,DE,2026-05-20,adzuna
game designer,game_design,Middle,2-3 роки,,,DE,2026-05-20,adzuna
game designer,game_design,Senior,5+ років,,,DE,2026-05-20,adzuna
game designer,game_design,Middle,2-3 роки,,,DE,2026-05-20,adzuna
game designer,game_design,Senior,5+ років,,,DE,2026-05-20,adzuna
game designer,game_design,Middle,2-3 роки,,,DE,2026-05-20,adzuna
game designer,game_design,Senior,5+ років,,,DE,2026-05-20,adzuna
game designer,game_design,Middle,2-3 роки,,,DE,2026-05-20,adzuna
game designer,game_design,Senior,5+ років,,,DE,2026-05-20,adzuna
game designer,game_design,Middle,2-3 роки,,,DE,2026-05-20,adzuna
game designer,game_design,Senior,5+ років,,,DE,2026-05-20,adzuna
game developer,game_developer,Middle,2-3 роки,,,DE,2026-05-20,adzuna
game developer,game_developer,Senior,5+ років,,,DE,2026-05-20,adzuna
game developer,game_developer,Middle,2-3 роки,,,DE,2026-05-20,adzuna
game developer,game_developer,Senior,5+ років,,,DE,2026-05-20,adzuna
game developer,game_developer,Middle,2-3 роки,,,DE,2026-05-20,adzuna
game developer,game_developer,Senior,5+ років,,,DE,2026-05-20,adzuna
game developer,game_developer,Middle,2-3 роки,,,DE,2026-05-20,adzuna
